Backup de Produtos ERP
Gerado em: 2026-03-12T12:43:47.316695
Total de produtos: 8611

codigo_interno | nome | preco
456 | RACAO LIDER CAES AD CARNE/VEGETAIS 20KG | 155.00
457 | MISTER CAT 25KG | 140.00
458 | RACAO MUST CAES FL RG 15KG | 160.00
459 | RACAO MUST GATOS CASTRADOS 10,1KG | 120.00
460 | PEDIGREE CAES AD CARNE/VEGET 20KG | 250.00
461 | RACAO PEDIGREE CAES AD CAR/FRA/CERE 20KG | 200.00
462 | PEDIGREE CAES AD RP 20KG | 250.00
463 | RACAO PEDIGREE CAES AD CARN/VEGET 11,5KG | 105.00
464 | RACAO PEDIGREE CAES AD RP LEITE 10,1KG | 110.00
465 | SHAMPOO PROVET ANTIPULGA PREVEMPET 500ML | 13.00
466 | CURINFEC 100ML | 35.00
467 | GIACOCCIDE 600MG (20 COMPRIMIDO) | 168.00
468 | GIACOCCIDE 1000MG (20 COMPRIM) | 260.00
469 | NEXGARD 1,25GR M 4,1 A 10KG 1COMP CX | 89.61
470 | NEXGARD 3,00GR G 10,1 A 25KG 1COMP CX | 96.82
471 | NEXGARD 0,5GR P 2 A 4KG 1COMP CX | 79.31
472 | NEXGARD 6,00GR GG 25,1 A 50KG 1COMP CX | 124.63
473 | NEXGARD SPECTRA 0,5GR PP (2 A 3,5KG) | 90.00
474 | NEXGARD SPECTRA 2,00GR M (7,6 A 15KG) | 113.00
475 | NEXGARD SPECTRA 1,00GR P (3,6 A 7,5KG) | 102.00
476 | NEXGARD SPECTRA 4,00GR G (15,1 A 30KG) | 136.00
478 | NEXGARD SPECTRA 8,00GR GG (30,1 A 60KG) | 159.00
479 | RACAO FINOTRATO PRIME AD RP 10,1KG | 135.00
480 | RACAO FINO TRATO AD RP 20KG + 2KG | 220.00
481 | PITUXOS CÃES AD 25KG | 115.00
482 | SNOW CAT SABORES DO MAR 25KG | 170.00
483 | THE BEST AD RP 15KG | 130.00
484 | THE BEST AD 15KG | 130.01
485 | THE BEST CAES FIL 15KG | 130.01
486 | RACAO WHISKAS GATO CARNE 10,1KG | 140.00
487 | WHISKAS GATO AD PEIXE 10,1KG | 145.00
488 | WHISKAS GATO FL CARNE 10,1KG | 145.00
489 | WHISKAS GATO CASTRADO CARNE 10,1KG | 145.00
490 | WHISKAS GATO CASTRADO PEIXE 10,1KG | 145.00
491 | WHISKAS GATO AD FRANGO 10,1KG | 145.00
492 | RACAO ZUPPY CAES AD RMG 20KG | 210.00
493 | RACAO ZUPPY CAES AD RP 20KG | 210.00
494 | RACAO ZUPPY CAES AD RP 10,1KG | 120.00
495 | RACAO ZUPPY CAES AD RMG 15KG | 160.00
496 | RACAO ZUPPY CAES FL 10,1KG | 120.00
497 | RACAO ZUPPY CAES FILHOTES 20KG | 210.00
498 | PEDIGREE LT AD PATE/CARNE 280G | 8.90
499 | WHISKAS LT ATUM 290G | 8.90
500 | BISC BISCROK PEDIGREE AD RG 500G | 22.00
501 | BISC BISCROK PEDIGREE MULTI AD 1KG | 31.99
502 | BISC BISCROK PEDIGREE AD RG 1KG | 31.99
503 | BISC BISCROK PEDIGREE AD RP 500G | 20.00
504 | BISC BISCROK PEDIGREE FILHOTES 300G | 18.00
505 | MARROBONE PEDIGREE CARNE 200G | 17.00
506 | CHANIN ENLATADO 300G | 7.00
507 | BOM GUY ENLATADO 300G | 7.00
508 | CLEAR CATS GRAN SANIT 4KG (VERDE) | 6.00
510 | CLEAR CATS GRAN SAN SFINA 4KG (CINZA) | 8.00
511 | CLEAR CATS GR SAN FINA PERF 4KG (ROSA) | 7.00
512 | CLEAR CATS GR SAN PREMIUM 4KG (PRETA) | 6.00
513 | BARRAGE 15SEC 20ML | 6.00
514 | COLIRIO BIOFARM 20ML | 26.00
515 | HIPRALONA ENRO-S 10ML | 10.00
516 | MATABICHEIRA 400ML LEPECID | 19.00
517 | PENTABIOTICO REF 6.000.000 15ML | 33.00
518 | PENTABIOTICO REF 1.200.000 3ML | 22.00
519 | TERRACORTRIL SPRAY 125ML | 40.00
520 | TERRAMICINA LA SOL INJ FR 50ML | 32.00
521 | CELESPORIN 150MG 12COMP | 49.99
522 | CELESPORIN 600MG 10COMP | 110.50
523 | DOXIFIN OURO FINO 100MG 14COMP | 45.99
524 | DOXIFIN OURO FINO 50MG 14COMP | 24.00
525 | LEEVRE 48CM (COLEIRA) | 138.99
526 | LEEVRE 63CM (COLEIRA) | 145.00
527 | MAXICAM 0,5MG 10COMP CX | 31.00
528 | MAXICAM 2MG CARTELA COM 10COMP | 55.00
529 | PREDIDERM OURO FINO 20MG 10COMP | 49.99
530 | TOPDOG 10KG 4COMP | 62.00
531 | TOPDOG 2,5KG 4COMP | 32.00
532 | TOPDOG 30KG 2COMP | 75.00
533 | TRISSULFIN SID 1600MG (10 COMPRIMIDOS) | 154.00
534 | TRISSULFIN SID 1600MG 5COMP | 103.00
535 | TRISSULFIN SID 400MG 10COMP | 58.00
536 | NUTRISANA MUNNOMAX 30COMP | 80.00
537 | AEROCID T SPRAY 200ML | 16.00
538 | ANTICION 1ML | 8.00
539 | FLOXICLIN 50MG 10 COMP. CAIXA | 15.00
540 | OTOVET 20ML | 43.00
541 | OTO-TOP CLEAN 100ML | 26.00
542 | TRIATOX 200ML | 50.00
543 | INSETICIDA KELLMICIDA PROPOXUR PO 250G | 3.00
544 | VERMEX 20ML | 20.00
545 | VERMEX PLUS 20ML | 25.00
546 | CORTISOL 20 COMPRIMIDOS | 28.99
547 | GRAO VERDE ISCA GRAN | 12.00
549 | POMADA CICATRIZANTE SARALOGO | 25.00
550 | BEGACAO CAES NATURAL KG | 7.00
551 | CATLLY   MIX KG | 10.00
553 | RACAO BEGACAT GATO MIX KG | 7.00
554 | BEGACAO CAES FRANGO/ARROZ KG | 7.00
555 | RACAO GATOS BEGACAT PEIXE 25KG | 140.00
556 | KETS TALCO 5X4KG | 38.00
557 | KETS TROPICAL 5X4KG | 28.00
558 | GATISSIMO 5X4 KG | 45.00
559 | CLEAR CATS GRAN SAN SFINA 5X4KG (CINZA) | 35.00
560 | CLEAR CATS GRAN SANIT 5X4KG (VERDE) | 22.00
561 | CLEAR CATS GR SAN FINA PERF 5X4KG (ROSA) | 28.00
562 | CLEAR CATS GR SAN PREMIUM 5X4KG (PRETA) | 27.00
564 | GRANULADO SANITARIO KETS WHITE 1,8KG | 18.00
565 | GRANULADO SANITARIO KETS WHITE 5X1,8KG | 90.00
566 | DOG CHOW CAES PAPITA KG | 13.00
567 | WHISKAS GATO CARNE KG | 16.00
568 | RACAO WHISKAS GATO AD FRANGO KG | 16.00
569 | WHISKAS GATOS AD PEIXE KG | 16.00
570 | WHISKAS SACHE AD CORDEIRO 85G | 2.50
571 | WHISKAS SACHE AD SALMAO 85G | 2.50
572 | WHISKAS SACHE FL CARNE 85G | 2.50
573 | WHISKAS SACHE AD JELLY PEIXE 85G | 2.50
574 | WHISKAS SACHE 7+ CARNE 85G | 2.50
575 | WHISKAS SACHE AD CARNE 85G | 2.50
576 | WHISKAS SACHE AD ATUM 85G | 2.50
577 | WHISKAS SACHE FIL FRANGO 85G | 2.50
578 | WHISKAS SACHE CAST CAR 85G | 2.50
579 | WHISKAS SACHE CAST PEIXE 85G | 2.50
580 | RACAO PEDIGREE NUT ESSENC CARN/LEI 20KG | 220.00
581 | PEDIGREE SACHE AD RP CORD 100G | 2.50
582 | PEDIGREE SACHE AD RMG CAR 100G | 2.50
583 | PEDIGREE SACHE JUNIOR CAR 100G | 2.50
584 | PEDIGREE SACHE JUNIOR FGO 100G | 2.50
585 | RACAO PEDIGREE CAES NUT ESSEN CAR/LEI KG | 8.00
586 | RACAO SNOW CAT SABORES DO MAR KG | 7.50
587 | RACAO BEGACAT PREMIUM PESC/ARROZ 25KG | 155.00
588 | BEGACAT  PESCADO KG | 8.50
589 | BALL FREE 70G | 65.00
590 | KURADERM PRATA 100ML | 75.00
591 | GOLDEN GATOS CASTRADOS SALMAO KG | 20.00
592 | GOLDEN GATOS CASTRADOS FRANGO KG | 20.00
593 | GOLDEN GATOS CASTRADOS CARNE KG | 20.00
594 | GOLDEN GATOS CAST FRANGO 10,1KG | 185.00
595 | GOLDEN GATOS CAST CARNE 10,1KG | 185.00
596 | BESSER ADULTO RP KG | 7.00
597 | RACAO CAT CHOW GATO AD CARNE KG | 16.00
598 | RACAO CAT CHOW GATO AD PEIXE KG | 16.00
599 | CAT CHOW GATO AD CAST FRANGO KG | 16.00
600 | RACAO CAT CHOW GATO FL FANGO/LEITE KG | 16.00
601 | RACAO CAT E CATS GATO KG | 12.00
602 | CAT E CATS CROOC NUGGETS KG | 18.00
603 | CAT EXCELLENCE AD CARNE 1KG | 17.00
604 | RACAO CAT EXCELLENCE AD SALMAO 1KG | 17.00
605 | RACAO CAT EXCELLENCE AD FRANGO 1KG | 17.00
606 | CAT EXCELLENCE CASTRADO SALMAO 1KG | 17.00
607 | CAT EXCELLENCE CASTRADO CARNE 1KG | 17.00
608 | CAT EXCELLENCE FILHOTE FRANGO 1KG | 17.00
609 | CATLLY PEIXE KG | 10.00
610 | RACAO CHANIN GATOS CAST CAR/FRAN KG | 12.00
611 | RACAO CHANIN PEIXE KG | 11.00
612 | COME E LAMBE KG | 6.00
613 | CROC ADULTOS KG | 8.00
614 | CROC FILHOTES KG | 8.00
615 | RACAO DOG CHOW CAES AD RMG KG | 12.00
616 | RACAO DOG CHOW CAES AD RP KG | 12.00
617 | DOG E DOGS ADULTO KG | 10.00
618 | RACAO DOG E DOGS FILHOTES KG | 13.00
619 | DOG EXCELLENCE  RP LIGHT 1KG | 15.00
620 | RACAO DOG EXCELLENCE AD RG CARNE 1KG | 15.00
621 | DOG EXCELLENCE AD RP FRANGO 1KG | 15.00
622 | RACAO DOG EXCELLENCE AD RG CORDEIRO 1KG | 15.00
623 | RACAO DOG EXCELLENCE AD RG FRANGO 1KG | 15.00
624 | RACAO DOG EXCELLENCE AD RM CORDEIRO 1KG | 15.00
625 | RACAO DOG EXCELLENCE AD RM FRANGO 1KG | 15.00
626 | RACAO DOG EXCELLENCE AD. LIGHT RMG 1KG | 15.00
627 | DOG EXCELLENCE AD RP SALMAO 1KG | 15.00
628 | DOG EXCELLENCE FILHOTE RP 1KG | 15.00
629 | RACAO DOG EXCELLENCE LARGE ADULTO 1KG | 20.00
630 | DOG EXCELLENCE LARGE PUPPY 1KG | 20.00
631 | DOG EXCELLENCE RG/RM SENIOR 1KG | 15.00
632 | DOG EXCELLENCE AD RP CORDEIRO 1KG | 15.00
633 | DOG EXCELLENCE SENIOR RP 1KG | 15.00
634 | DOG EXCELLENCE SMALL ADULTO 1KG | 20.00
635 | DOG EXCELLENCE SMALL PUPPY 1KG | 20.00
636 | RACAO DOG EXCELLENCE MULTI SALM/CAR 12KG | 134.90
637 | RACAO FOSTER CAES ORIGINAL KG | 8.00
638 | RACAO FRISKIES GATOS CASTRADOS KG | 16.00
639 | FRISKIES GATOS FILHOTES KG | 16.00
640 | RACAO FRISKIES GATOS AD FRANGO KG | 16.00
641 | RACAO FRISKIES GATO AD FRUTOS/MAR KG | 16.00
642 | RACAO FRISKIES GATOS AD MIX CARNE KG | 16.00
643 | RACAO GATSY GATO CARNE KG | 12.00
644 | GOLDEN CAES AD RP CARNE/ARROZ KG | 14.00
645 | GOLDEN CAES AD RP FRANGO/ARROZ KG | 14.00
646 | GOLDEN CAES AD RP SALMAO/ARROZ KG | 14.00
647 | GOLDEN CAES FILHOTES RP KG | 14.00
648 | RACAO HOT DOG FILHOTES KG | 10.00
649 | RACAO HOT DOG SEM CORANTES KG | 10.00
650 | RACAO HOT CAT MIX SEM CORANTES KG | 10.00
651 | ROUPA POS CIRURGIA MANTO PET N1 | 45.00
652 | ROUPA POS CIRURGIA MANTO PET N2 | 45.00
653 | ROUPA POS CIRURGIA MANTO PET N3 | 45.00
654 | ROUPA POS CIRURGIA MANTO PET N4 | 30.00
655 | ROUPA POS CIRURGIA MANTO PET N5 | 55.00
656 | ROUPA POS CIRURGIA MANTO PET N6 | 60.00
657 | ROUPA POS CIRURGIA MANTO PET N7 | 60.00
658 | ROUPA POS CIRURGIA MANTO PET N8 | 70.00
659 | ROUPA POS CIRURGIA MANTO PET N9 | 70.00
660 | ROUPA POS CIRURGIA MANTO PET N10 | 70.00
661 | ROUPA POS CIRURGIA MANTO PET N11 | 70.00
662 | ROUPA POS CIRURGIA MANTO PET N12 | 80.00
663 | ROUPA POS CIRURGIA MANTO PET N13 | 80.00
664 | ROUPA POS CIRURGIA MANTO PET N14 | 80.00
665 | KANINA CAES ADULT CARNE/CEREAIS KG | 10.00
666 | KANINA CAES FILHOTES KG | 10.00
667 | RACAO LIDER CAES AD CARNE/VEGETAIS KG | 8.00
668 | RACAO LIDER CAES AD CHIPS CARN/BATATA KG | 8.00
669 | RACAO LIDER CAES AD CHIPS CARN/BATA 20KG | 155.00
670 | RACAO MIK CAT MIX KG | 10.00
671 | RACAO MIK DOG CROOC KG | 18.00
672 | MIK DOG FILHOTES KG | 10.00
673 | MIK DOG CARNE&OSSINHOS KG | 10.00
674 | RACAO MUST GATOS CASTRADOS KG | 13.00
675 | RACAO MUST CAES ADULTO RPM KG | 10.00
676 | RACAO MUST CAES AD RG KG | 10.00
677 | RACAO MUST CAES FL RG KG | 10.00
678 | PEDIGREE CAES AD CARNE/VEGETAIS KG | 13.00
679 | PEDIGREE CAES AD CAR/FRA/CER KG | 13.00
680 | PEDIGREE CAES AD RP KG | 13.00
681 | PEDIGREE CAES FL RMG KG | 13.00
682 | PET BIFF KG | 6.00
683 | PRIORITA MINI ADULTO FRAN/ARR KG | 18.00
684 | PRIORITA MINI JUNIOR FRA/ARR KG | 18.00
685 | PRIORITA JUNIOR RMG KG | 18.00
686 | PRIORITA GATOS CASTRADOS KG | 18.00
687 | RACAO QUATREE GOURM GATO AD MIX CARNE KG | 15.00
688 | QUATREE GO/GATOS AD PEIXE KG | 15.00
689 | QUATREE GO/GATO CAST DEL/MAR KG | 16.00
690 | RACAO QUATREE GOURMET GATO FILHOTE KG | 15.00
691 | RACAO QUATREE LIFE CAES AD RMG KG | 15.00
692 | QUATREE LIFE CAES AD RP KG | 17.00
693 | RACAO QUATREE LIFE CAES FL RMG KG | 15.00
694 | QUATREE LIFE CAES FL RP KG | 17.00
695 | QUATREE LIFE GATO CAST SALM/ARR KG | 20.00
696 | QUATREE LIFE GATOS CASTR FRANGO KG | 20.00
697 | RACAO ROOKIE CAES AD KG | 10.00
698 | RACAO ROOKIE CAES JUNIOR KG | 12.00
699 | THE BEST AD KG | 8.00
700 | THE BEST AD RP KG | 8.00
701 | THE BEST CAES FIL RMG KG | 8.00
702 | RACAO TORNADO CAES MIX SABORES KG | 8.00
703 | RACAO TUTANO CAES ADULTO CARNE KG | 13.00
704 | RACAO TUTANO CAES FILHOTE KG | 13.00
705 | RACAO TUTANO CAES AD RP KG | 13.00
706 | WHISKAS GATO CASTRADO CARNE KG | 16.00
707 | WHISKAS GATO CASTRADO PEIXE KG | 16.00
708 | WHISKAS GATO FL CARNE KG | 16.00
709 | MATACURA SABONETE SARNICIDA 80G | 11.00
710 | FRETE | 1.00
711 | NUTRISANA SPIRULINA 30COMP | 70.00
712 | CARPROFLAN 25MG | 56.00
713 | RACAO MIK CAT MIX 20KG | 200.00
715 | GLICOPET CANINUS 125ML | 48.00
716 | ARTROTABS VET 30 COMPRIMIDOS | 185.00
717 | COMPPLET MIX PET A-Z 120G | 50.00
718 | MAMMY DOG 300G | 98.00
719 | MARBOPET 82,5MG 10COMP | 186.00
720 | ERITROS CAT ORGANNACT PASTA 30G | 115.99
721 | PROMUN DOG ORGANNACT 30TBS 52,5G | 95.00
722 | BACTROVET PRATA AM 500ML | 37.08
723 | EDUCA PET 400ML | 67.00
724 | DERMOTRAT AEROSOL 110ML | 105.00
725 | VERMIVET PLUS BIOVET ATE 30KG C/2X2,0G | 30.00
726 | **SIMPARIC 40MG 10,1 A 20KG | 95.00
727 | SIMPARIC 40MG 10,1 A 20KG 3UND CX | 250.00
728 | SIMPARIC 5MG 1,3 A 2,5KG 3UND CX | 195.00
729 | RACAO TUTANO CAES ADULTO RP 15KG | 170.00
730 | MICRO SILICA PETLIKE 1,6KG | 30.00
731 | **SIMPARIC 5MG 1,3 A 2,5KG | 75.00
732 | **SIMPARIC 10MG 2,6 A 5KG | 75.00
733 | SIMPARIC 10MG 2,6 A 5KG 3UND CX | 199.99
734 | SIMPARIC 20MG 5,1 A 10KG 3UND CX | 230.00
735 | **SIMPARIC 20MG 5,1 A 10KG | 80.00
736 | SIMPARIC 80MG 20,1 A 40KG | 110.00
737 | SIMPARIC 80MG 20,1 A 40KG 3UND CX | 290.00
738 | SIMPARIC 120MG 40,1 A 60KG 3UND CX | 305.00
739 | **SIMPARIC 120MG 40,1 A 60KG | 115.00
740 | MILHO PARA GALINHA | 2.50
741 | PAINCO COMUM KG | 10.00
742 | ALPISTE KG | 12.00
743 | VANCID 10% HERBAL 1L | 88.11
744 | PETSPORIN 300MG (12 COMPRIMIDOS) | 65.00
745 | FELIX SACHE PERU 85G | 2.00
746 | FELIX SACHE FRANGO E CARANGUEIJO 85G | 2.00
747 | FELIX SACHE ATUM 85G | 2.00
748 | FELIX SACHE SALMAO E CARNE 85G | 2.00
749 | FELIX SACHE CARNE 85G | 2.00
750 | FELIX SACHE CARNE TIRITAS 85G | 2.00
751 | FRISKIES SACHE FRANGO FIGADO 85G | 2.25
752 | ELO-XICAM 0,5MG PALATAVEL 10COMP | 25.00
753 | CANINE/FELINE RECOVERY WET 195G | 40.00
754 | ARROZ PUPPY (FD C/6 X 5KG) | 95.00
755 | MECTIMAX 12MG 4COMP | 32.00
756 | VERMIVET COMPOSTO 600MG (4 COMPRIMIDOS) | 12.00
757 | PEROXYDEX SPHERULITES 500 ML | 220.00
758 | TUSSEDAN XAROPE 100ML | 48.00
759 | TORZEMIN 4,0MG 30 COMPRIMIDOS | 70.00
760 | FORTEKOR FLAVOUR 5MG 28 COMP | 135.00
761 | CARPROFLAN 75MG | 73.00
762 | REFOS 36G | 75.00
763 | REVIMAX 50MG 30COMP | 115.00
764 | BIOTHON 10 COMPRIMIDOS | 15.00
765 | BIOTHON 100 COMRIMIDOS | 100.00
766 | DOSS VET VIT D 5ML | 54.00
767 | CALMYN CAT 30ML | 71.90
768 | APLONAL 5MG 12 COMPR | 35.00
769 | RACAO PREMIER CAES AD RP FRANGO 1KG | 45.00
770 | OMEGA 3 DOG 500MG ORGANNACT 30 CAPS | 85.00
771 | OMEGA 3 DOG 1000MG ORGANNACT 30 CAPS | 99.00
772 | STOMORGYL 20MG 10COMP CX | 226.60
773 | STOMORGYL 20MG 1COMP | 24.72
774 | GASTROBLOCK 10MG (10 COMPR) | 25.00
775 | AZICOX-2 200MG 6COMP | 124.00
776 | AMITRAZ CALBOS 20ML | 6.00
777 | BUTOX 20ML | 6.00
778 | CARRAPATOX 20ML | 4.00
779 | FANCY FEAST SCH CASS ATUM/SALMAO 85G | 4.99
780 | RACAO PROPLAN CAES FL RM 15KG | 330.00
781 | NEODEXA F CREME 15G | 60.00
782 | AURITOP OUROFINO 30G | 78.00
783 | CERUMISYN 50ML | 29.00
784 | MISTURA SABIA FLOCADA 10KG | 70.00
785 | GOLDEN GATOS FL FRANGO 10,1KG | 180.00
786 | RACAO PREMIER CAES ESP AD SHIH TZU 1KG | 45.00
787 | RACAO PREMIER CAES ESP AD SHIH TZU 2,5KG | 110.00
788 | RACAO PREMIER CAES ESP FL SHIH TZU 1KG | 50.00
789 | RACAO PREMIER CAES ESP FL SHIH TZU 2,5KG | 110.00
790 | RACAO PREMIER CAES ESP AD YORKSHIR 2,5KG | 92.00
791 | RACAO PREMIER CAES ESP FL YORKSHIR 2,5KG | 98.00
792 | RACAO PREMIER CAES FL RP FRANGO 1KG | 45.00
793 | OGRAX-3 1500MG 30 CAPS | 138.00
794 | PETSPORIN 600MG 12COMP | 82.00
795 | PETSPORIN 75MG (12 COMPRIMIDOS) | 47.99
796 | QUERANON CAES 15KG 30CP 10G | 79.00
797 | QUERANON LB CAES 30KG 30CP 45G | 125.00
798 | QUERANON SMAL SIZE CAE/GA 5KG 30CAP 3,4G | 60.00
799 | SENIOX T 30 CAPS | 170.00
800 | CAREPET ORIGINAL  2,5KG | 15.00
801 | CAREPET FD 6X2,5KG | 78.00
802 | TEARS 8ML | 143.00
803 | CIPROVET 5ML | 190.00
804 | THERAX PLUS 1320MG 4COMP | 46.99
806 | CISTIMICIN VET 30 COMP | 98.00
807 | COLEIRA TEA 327 13G COM 33CM | 36.00
808 | COLEIRA TEA 327 28G COM 44CM | 39.99
809 | COLEIRA TEA 327 38G COM 57CM | 41.00
810 | CONDROPLEX 1000 60COMPRIMIDOS | 133.50
811 | CONDROPLEX 500 60COMPRIMIDOS | 88.00
812 | CONDROPLEX LB 60COMP | 129.99
813 | GLUTAMINA 20ML | 28.50
814 | OTIFLEX LIMPIADOR 25ML | 40.00
815 | CANEX PREMIUM 900MG 4 COMP (10KG) | 64.00
816 | LIVELONG LATA CARNE 300G | 20.00
817 | LIVELONG LATA CORDEIRO 300G | 28.00
818 | LIVELONG LATA DELICIAS DE AVES 300G | 20.00
819 | LIVELONG LATA DELICIAS DE CARNES 300G | 20.00
820 | DUPRAT LEXIN 300MG 6COMP | 24.85
821 | LIVELONG LATA DELICIAS DO MAR 300G | 20.00
822 | VENENO TALFONTOP PO 100G | 4.49
823 | GIRASSOL GRANDE KG | 14.00
824 | MISTURA SABIA FLOCADA KG | 12.00
825 | RACAO DOG CHOW CAES AD RP 15KG | 170.00
826 | SHAMPOO PELOS CLAROS OET CLEAN 700ML | 15.00
827 | DOG EXCELLENCE FL RM 15KG | 199.99
828 | DOG EXCELLENCE FL/FRA RG 15KG | 190.00
829 | MIK CAT LATA PEIXE 290G | 8.00
830 | RACAO DOG EXCELLENC AD/RP CORDEIR 10,1KG | 140.00
831 | FRISKIES SACHE FL CARNE AO MOLHO 85G | 2.50
832 | GOOD PAD TAPETE 60X60 (30 UND) | 45.00
833 | QUATREE LIFE GATO CAST SAL/ARR 1KG | 29.70
834 | TAPETE HIG GOODPET 60X60CM 7UN | 12.00
835 | RACAO HOT CAT MIX SEM CORANTES 10.1KG | 110.00
836 | QUATREE LIFE AD RP FRANGO 1KG | 25.00
837 | QUATREE LIFE CAES FL RP 1KG | 27.00
838 | QUATREE LIFE GATO CAST FRAN/AR 1KG | 29.00
839 | QUATREE SNACKS BIFINHOS CARNE 500G | 29.99
840 | QUATREE SNACKS BIFINHOS FRANGO 500G | 29.99
841 | QUATREE SNACKS NUGGET BOLA PELO FGO 60G | 10.00
842 | QUATREE SNACKS NUGGETS PELE E PELOS 60G | 10.00
843 | QUATREE SNACKS NUGGETS SALMAO SAU/IN 60G | 8.99
844 | GOLDEN GATOS FILHOTES KG | 16.00
845 | INIBIDEX | 5.00
846 | MOSQUITO | 8.00
847 | PREDIDERM OURO FINO 5MG CARTELA 10COMP | 17.99
848 | LIVELONG LATA FRANGO 300G | 20.00
849 | LIVELONG LATA JAVALI 300G | 25.00
850 | LIVELONG LATA PEIXE 300G | 20.00
851 | OGRAX-3 500MG 30 CAPS | 79.00
852 | PITUXOS CAT 25KG | 145.00
853 | SERENEX DIFUSOR CANINO 42ML | 242.00
854 | OPTIMUM SACHE CAES RP FGO 100G | 2.50
855 | SARNATYL SABONETE 100G | 12.00
856 | SERENEX DIFUSOR FELINOS 42ML | 242.00
857 | SERENEX SPRAY CANINOS 70ML | 220.00
858 | SERENEX SPRAY FELINOS 70ML | 220.00
859 | DOXITRAT AGENER UNIAO 80MG 24COMP | 67.00
860 | DOXITRAT AGENER UNIAO 200MG 24COMP | 79.99
861 | FRONTMAX COLEIRA 14G (ATE 4KG) | 165.00
862 | FRONTMAX COLEIRA 26G (ACIMA 4KG) | 170.00
863 | CRONIDOR 40MG 10COMP CX | 119.99
864 | CRONIDOR 80MG 10COMP | 142.95
865 | SHAMPOO BEEPS 2EM1 MELANCIA 500ML | 30.00
866 | VETMAX PLUS 4 COMPRIMIDOS | 48.00
867 | SENIOX 1000 30 CAPS | 148.00
868 | CARPROFLAN 100MG | 90.00
869 | FRONTLINE SPRAY 100ML | 133.89
870 | HIDRAPET SHAMPOO 500ML | 135.00
871 | HIDRAPET CREME 500G | 245.00
872 | MELOXIVET 1MG 10 COMPR | 28.00
873 | MELOXIVET 2MG 10 COMPR | 43.00
874 | AFASTE PET FORTE 150ML | 35.99
875 | SHAMPOO CETOCONAZOL 2% 100ML | 40.00
876 | SHAMPOO CETOCONAZOL 2% 200ML | 105.00
877 | CETOCONAZOL SPRAY 2% 100ML | 68.00
878 | CETOCONAZOL SPRAY 2% 200ML | 118.00
879 | CONDICIONADOR IBASA 250ML | 41.00
880 | DEXAGARD 0,5MG 20 COMPRIMIDOS | 14.99
881 | ENROPET 50MG 10 COMPRIMIDOS | 24.00
882 | MARBOPET 27,5MG 10COMP | 90.00
883 | SHAMPOO BRANQUEADOR IBASA 250ML | 41.00
884 | SHAMPOO PELAG ESCURA IBASA 250ML | 41.00
885 | SHAMPOO EFEITO GLOSS IBASA 250ML | 41.00
886 | SHAMPOO NEUTRO BASA 250ML | 41.00
887 | SOLUCAO BUCAL IBASA 100ML | 48.00
888 | RACAO CAT E CATS GATO 7KG | 80.00
889 | COMEDOURO FURACAOPET PL AMARELO 1000ML | 25.00
890 | RASQUEADEIRA HOMEPET N4 MADEIRA | 25.00
891 | SABONETE 3 EM 1 ALBIKING 80G | 12.00
892 | PET SIDE SHAMPOO 2 EM 1 500ML | 10.00
893 | BEBEDOURO AUTOM FRESH DOG 250ML | 20.00
894 | COMEDOURO MINI P/GATO FUN COLORS 120ML | 10.00
895 | COMEDOURO ANTIFORMIGA P/GATO 120ML | 3.99
896 | COMEDOURO ANTIFORMIGA FILHOTE GDE | 8.00
897 | COMEDOURO ANTIFORMIGA FILHOTE PQ | 5.00
898 | FOCINHEIRA METAL MATSO N4 UN | 35.00
899 | FOCINHEIRA METAL MATSO N5 UN | 40.00
900 | FOCINHEIRA METAL MATSO N6 UN | 39.00
901 | FOCINHEIRA MATSO POLIPROPILENO N1 UN | 9.99
902 | FOCINHEIRA MATSO POLIPROPILENO N2 UN | 8.00
903 | FOCINHEIRA MATSO POLIPROPILENO N3 UN | 10.00
904 | FOCINHEIRA MATSO POLIPROPILENO N4 UN | 11.80
905 | FOCINHEIRA MATSO POLIPROPILENO N5 UN | 9.00
906 | FOCINHEIRA SAVANA CAES PLAST C/AJUS G | 54.00
907 | FOCINHEIRA SAVANA CAES PLAST C/AJUS M | 48.00
908 | FOCINHEIRA SAVANA CAES PLAST C/AJUS GG | 68.00
909 | COLAR GATO MATSO PREMIUM PP | 14.00
910 | GIACOCCIDE 600MG (1 COMPRIMIDO) | 10.00
911 | RACAO PROPLAN ACTIVE MIND TDTM 15KG | 200.00
912 | PROPLAN REDUCE CALORIE RP 2,5KG | 140.00
913 | RACAO PROPLAN AD MINI/PEQ 2,5KG | 119.00
914 | RACAO PROPLAN SENSITIVE SKIN RMG 2,5KG | 108.00
915 | RACAO PROPLAN PUPPY MINI/PEQ 2,5KG | 108.00
916 | RACAO PROPLAN DOG VET DIET URINARY 2KG | 119.90
917 | RACAO PROPLAN DOG HYDROLYZED 2KG | 137.90
918 | GRANULADO SANIT GATINNO PERF 5X4 KG | 25.00
919 | GIRASSOL PEQUENO KG | 12.00
920 | PRIORITA MINI ADULTO FR/AR 1KG | 25.00
921 | PRIORITA MINI JUNIOR FRA/AR 1KG | 25.00
922 | PRIORITA GATOS CAST FRA/SALM 1KG | 27.00
923 | CALMAVET 30ML | 33.00
924 | ACEPROVETS 20ML | 35.00
925 | IRON DOG START CARNE 15KG | 80.00
